date,coin,open,high,low,close,volume,tweet_count,avg_score,pct_positive,pct_negative,pct_neutral,sentiment_gap
2021-06-19,ETH,2235.1591796875,2278.4150390625,2168.885009765625,2178.4990234375,18765854896,0,3.0,1.0,0.0,0.0,True
2021-06-20,ETH,2171.337890625,2275.3828125,2049.962646484375,2246.364501953125,22535930423,0,3.0,1.0,0.0,0.0,True
2021-06-21,ETH,2245.31787109375,2259.464111328125,1867.1854248046875,1888.447509765625,33745173825,1,2.0,0.0,0.0,1.0,False
2021-06-22,ETH,1886.6676025390625,1993.1597900390625,1707.6005859375,1874.9500732421875,35547251725,0,2.0,0.0,0.0,1.0,True
2021-06-23,ETH,1878.625,2043.5303955078125,1827.571533203125,1989.736328125,28408659206,0,2.0,0.0,0.0,1.0,True
2021-06-24,ETH,1968.9573974609375,2032.33935546875,1887.4320068359375,1988.456298828125,20272845769,1,3.0,1.0,0.0,0.0,False
2021-06-25,ETH,1989.2158203125,2017.759521484375,1794.400390625,1813.21728515625,22774334998,1,2.0,0.0,0.0,1.0,False
2021-06-26,ETH,1810.88427734375,1850.1798095703125,1719.5594482421875,1829.2392578125,20637542361,0,2.0,0.0,0.0,1.0,True
2021-06-27,ETH,1830.9969482421875,1979.9581298828125,1811.245849609375,1978.8946533203125,19885474742,0,2.0,0.0,0.0,1.0,True
2021-06-28,ETH,1981.386474609375,2139.805419921875,1963.615478515625,2079.657470703125,25514602841,0,2.0,0.0,0.0,1.0,True
2021-06-29,ETH,2083.44873046875,2242.23876953125,2076.240234375,2160.768310546875,24815124419,1,2.0,0.0,0.0,1.0,False
2021-06-30,ETH,2164.21630859375,2282.989013671875,2090.7607421875,2274.547607421875,25828056268,0,2.0,0.0,0.0,1.0,True
2021-07-01,ETH,2274.3974609375,2274.3974609375,2081.0810546875,2113.60546875,29061701793,0,2.0,0.0,0.0,1.0,True
2021-07-02,ETH,2109.892578125,2155.596435546875,2021.8248291015625,2150.040283203125,31796212554,0,2.0,0.0,0.0,1.0,True
2021-07-03,ETH,2150.8349609375,2237.567138671875,2117.590087890625,2226.1142578125,17433361641,2,2.0,0.0,0.0,1.0,False
2021-07-04,ETH,2226.55029296875,2384.286865234375,2190.837646484375,2321.72412109375,18787107473,0,2.0,0.0,0.0,1.0,True
2021-07-05,ETH,2321.9228515625,2321.9228515625,2163.04150390625,2198.58251953125,20103794829,0,2.0,0.0,0.0,1.0,True
2021-07-06,ETH,2197.91943359375,2346.294921875,2197.91943359375,2324.679443359375,20891861314,0,2.0,0.0,0.0,1.0,True
2021-07-07,ETH,2323.20849609375,2403.7734375,2298.02685546875,2315.161865234375,22398345285,0,,,,,True
2021-07-08,ETH,2317.94921875,2324.0068359375,2089.414306640625,2120.0263671875,23188123689,0,,,,,True
2021-07-09,ETH,2115.573974609375,2185.376220703125,2051.066650390625,2146.6923828125,23029574602,0,,,,,True
2021-07-10,ETH,2146.999755859375,2190.1240234375,2081.923583984375,2111.403564453125,17581542471,0,,,,,True
2021-07-11,ETH,2110.875732421875,2172.6533203125,2083.8037109375,2139.664794921875,14705386138,0,,,,,True
2021-07-12,ETH,2140.5068359375,2167.710205078125,2011.0189208984375,2036.7210693359375,17768129077,1,3.0,1.0,0.0,0.0,False
2021-07-13,ETH,2034.098388671875,2040.693603515625,1922.577880859375,1940.083984375,16621628658,0,3.0,1.0,0.0,0.0,True
2021-07-14,ETH,1941.1678466796875,2015.107421875,1869.22314453125,1994.331298828125,17342819679,1,2.0,0.0,0.0,1.0,False
2021-07-15,ETH,1994.7120361328125,2037.7425537109375,1883.272216796875,1911.1756591796875,15688092552,0,2.0,0.0,0.0,1.0,True
2021-07-16,ETH,1916.598388671875,1959.6962890625,1853.59033203125,1880.3829345703125,14884569147,0,2.0,0.0,0.0,1.0,True
2021-07-17,ETH,1876.88134765625,1917.597900390625,1855.5908203125,1898.8251953125,13364282076,1,3.0,1.0,0.0,0.0,False
2021-07-18,ETH,1900.1943359375,1988.33642578125,1883.0125732421875,1895.5521240234375,13791868728,3,2.3333333333333335,0.3333333333333333,0.0,0.6666666666666666,False
2021-07-19,ETH,1893.0535888671875,1916.1180419921875,1807.909912109375,1817.296630859375,14157735481,0,2.3333333333333335,0.3333333333333333,0.0,0.6666666666666666,True
2021-07-20,ETH,1819.08203125,1836.998046875,1722.05078125,1787.5107421875,17368597636,0,2.3333333333333335,0.3333333333333333,0.0,0.6666666666666666,True
2021-07-21,ETH,1786.2762451171875,2025.680419921875,1759.0233154296875,1990.9708251953125,21253359756,0,2.3333333333333335,0.3333333333333333,0.0,0.6666666666666666,True
2021-07-22,ETH,1994.8228759765625,2044.116455078125,1954.2978515625,2025.2027587890625,17495480331,0,,,,,True
2021-07-23,ETH,2025.105712890625,2129.441162109375,2000.436279296875,2124.776611328125,16200392492,0,,,,,True
2021-07-24,ETH,2123.961181640625,2197.6494140625,2107.323486328125,2189.21875,16057446601,0,,,,,True
2021-07-25,ETH,2187.1455078125,2194.438232421875,2108.829833984375,2191.373779296875,14566483636,0,,,,,True
2021-07-26,ETH,2191.309814453125,2428.817138671875,2177.32958984375,2233.36669921875,29614324233,2,2.0,0.5,0.5,0.0,False
2021-07-27,ETH,2230.197021484375,2316.9501953125,2154.731201171875,2298.33349609375,23067480378,0,2.0,0.5,0.5,0.0,True
2021-07-28,ETH,2302.081298828125,2341.77783203125,2250.9140625,2296.54541015625,18991302378,1,2.0,0.0,0.0,1.0,False
2021-07-29,ETH,2299.011962890625,2396.451904296875,2273.40478515625,2380.956787109375,16313373113,1,3.0,1.0,0.0,0.0,False
2021-07-30,ETH,2382.545166015625,2469.704833984375,2322.337158203125,2466.96142578125,20212848934,2,3.0,1.0,0.0,0.0,False
2021-07-31,ETH,2461.57568359375,2551.1611328125,2423.816162109375,2536.2099609375,18001710283,0,3.0,1.0,0.0,0.0,True
2021-08-01,ETH,2530.462890625,2695.429443359375,2520.931884765625,2561.85205078125,22697987055,1,3.0,1.0,0.0,0.0,False
2021-08-02,ETH,2557.774658203125,2665.73095703125,2511.375244140625,2610.1533203125,22162754104,0,3.0,1.0,0.0,0.0,True
2021-08-03,ETH,2609.4130859375,2630.314208984375,2449.353515625,2502.349609375,22696753413,0,3.0,1.0,0.0,0.0,True
2021-08-04,ETH,2508.544921875,2764.443603515625,2463.469482421875,2724.619873046875,25038698173,2,2.0,0.5,0.5,0.0,False
2021-08-05,ETH,2725.669677734375,2840.4306640625,2540.68408203125,2827.328857421875,31057928075,2,3.0,1.0,0.0,0.0,False
2021-08-06,ETH,2827.50341796875,2944.9033203125,2727.792724609375,2890.941650390625,26528577879,2,2.5,0.5,0.0,0.5,False
2021-08-07,ETH,2891.70751953125,3170.229736328125,2868.53564453125,3157.23876953125,33081467129,2,2.0,0.0,0.0,1.0,False
2021-08-08,ETH,3161.232666015625,3184.60400390625,2951.747314453125,3013.732666015625,28433638008,0,2.0,0.0,0.0,1.0,True
2021-08-09,ETH,3012.8857421875,3185.701171875,2900.926025390625,3167.856201171875,31983260936,1,2.0,0.0,0.0,1.0,False
2021-08-10,ETH,3163.050048828125,3228.940673828125,3059.22900390625,3141.691162109375,27605221710,2,3.0,1.0,0.0,0.0,False
2021-08-11,ETH,3142.830322265625,3269.20947265625,3122.91650390625,3164.2451171875,26729035052,1,3.0,1.0,0.0,0.0,False
2021-08-12,ETH,3164.17578125,3236.314697265625,2984.1669921875,3043.414306640625,25403699845,4,2.5,0.5,0.0,0.5,False
2021-08-13,ETH,3049.001220703125,3324.671630859375,3037.676025390625,3322.211669921875,23868866254,0,2.5,0.5,0.0,0.5,True
2021-08-14,ETH,3322.7626953125,3329.281005859375,3214.519775390625,3265.443359375,19860862133,2,2.5,0.5,0.0,0.5,False
2021-08-15,ETH,3266.276123046875,3320.084228515625,3117.791748046875,3310.504150390625,22166205051,2,2.5,0.5,0.0,0.5,False
2021-08-16,ETH,3309.422119140625,3333.994873046875,3139.778564453125,3156.509521484375,23080039949,1,3.0,1.0,0.0,0.0,False
2021-08-17,ETH,3149.38037109375,3288.812744140625,2996.46826171875,3014.845947265625,25509056745,1,3.0,1.0,0.0,0.0,False
2021-08-18,ETH,3011.963623046875,3124.97607421875,2959.0283203125,3020.08984375,21539248425,3,2.6666666666666665,0.6666666666666666,0.0,0.3333333333333333,False
2021-08-19,ETH,3019.126953125,3184.435546875,2963.150146484375,3182.7021484375,19546290360,2,2.0,0.0,0.0,1.0,False
2021-08-20,ETH,3182.16259765625,3298.24658203125,3178.103759765625,3286.935302734375,20885619828,0,2.0,0.0,0.0,1.0,True
2021-08-21,ETH,3286.931640625,3307.3515625,3209.8662109375,3226.083984375,18113977628,2,2.0,0.0,0.0,1.0,False
2021-08-22,ETH,3226.227294921875,3272.733154296875,3142.007080078125,3242.115478515625,15983278460,1,2.0,0.0,0.0,1.0,False
2021-08-23,ETH,3241.357421875,3373.38427734375,3235.851318359375,3319.25732421875,20511110509,0,2.0,0.0,0.0,1.0,True
2021-08-24,ETH,3324.85546875,3358.688232421875,3154.121337890625,3172.456298828125,20131028906,0,2.0,0.0,0.0,1.0,True
2021-08-25,ETH,3174.269775390625,3248.727294921875,3086.114990234375,3224.915283203125,18902728235,2,2.5,0.5,0.0,0.5,False
2021-08-26,ETH,3228.747314453125,3249.6552734375,3060.228759765625,3100.325439453125,17405668117,0,2.5,0.5,0.0,0.5,True
2021-08-27,ETH,3096.406005859375,3281.840576171875,3064.485107421875,3270.600830078125,18489602004,1,3.0,1.0,0.0,0.0,False
2021-08-28,ETH,3275.1044921875,3284.845947265625,3217.403564453125,3244.4033203125,13709633698,1,2.0,0.0,0.0,1.0,False
2021-08-29,ETH,3246.77099609375,3283.235595703125,3158.84033203125,3227.002685546875,13296586731,0,2.0,0.0,0.0,1.0,True
2021-08-30,ETH,3227.192626953125,3346.5810546875,3151.444580078125,3224.374267578125,19306924485,0,2.0,0.0,0.0,1.0,True
2021-08-31,ETH,3227.758056640625,3466.9921875,3195.216552734375,3433.732666015625,27280502987,1,2.0,0.0,0.0,1.0,False
2021-09-01,ETH,3430.762451171875,3836.867431640625,3387.408447265625,3834.828125,30070890104,2,2.5,0.5,0.0,0.5,False
2021-09-02,ETH,3825.02783203125,3830.71142578125,3726.75048828125,3790.989990234375,24387397330,3,2.3333333333333335,0.3333333333333333,0.0,0.6666666666666666,False
2021-09-03,ETH,3787.486572265625,4022.46923828125,3712.67822265625,3940.61474609375,26207765094,1,2.0,0.0,0.0,1.0,False
2021-09-04,ETH,3937.91015625,3969.44873046875,3837.93115234375,3887.828369140625,20806963328,1,2.0,0.0,0.0,1.0,False
2021-09-05,ETH,3886.3310546875,3979.1865234375,3838.4873046875,3952.133544921875,18371468576,0,2.0,0.0,0.0,1.0,True
2021-09-06,ETH,3951.520751953125,3968.426513671875,3868.994384765625,3928.37939453125,18674691198,1,2.0,0.0,0.0,1.0,False
2021-09-07,ETH,3926.527587890625,3945.314208984375,3062.222412109375,3426.394287109375,39131346397,2,2.0,0.5,0.5,0.0,False
2021-09-08,ETH,3428.378173828125,3559.121337890625,3224.764892578125,3497.315185546875,31738430771,4,2.0,0.25,0.25,0.5,False
2021-09-09,ETH,3452.54833984375,3562.99267578125,3400.51708984375,3427.340087890625,24118055831,1,2.0,0.0,0.0,1.0,False
2021-09-10,ETH,3425.56494140625,3512.5712890625,3157.05908203125,3211.505859375,22355974097,3,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,False
2021-09-11,ETH,3209.030517578125,3346.5263671875,3208.9619140625,3270.278076171875,18627122934,0,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,True
2021-09-12,ETH,3270.291748046875,3462.46826171875,3235.109375,3410.134521484375,16810411424,0,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,True
2021-09-13,ETH,3407.471923828125,3426.502197265625,3121.51416015625,3285.51171875,22721552948,0,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,True
2021-09-14,ETH,3286.31640625,3429.169677734375,3273.630859375,3429.169677734375,19125420848,0,,,,,True
2021-09-15,ETH,3431.21728515625,3615.28271484375,3365.9130859375,3615.28271484375,17548551804,0,,,,,True
2021-09-16,ETH,3613.07373046875,3673.310791015625,3489.8056640625,3571.294921875,20093903064,0,,,,,True
2021-09-17,ETH,3569.568115234375,3589.30517578125,3356.449951171875,3398.538818359375,17722363229,1,2.0,0.0,0.0,1.0,False
2021-09-18,ETH,3397.4228515625,3540.8076171875,3371.892333984375,3432.018310546875,15995220233,0,2.0,0.0,0.0,1.0,True
2021-09-19,ETH,3433.287841796875,3448.322021484375,3286.17236328125,3329.447998046875,14257609743,1,2.0,0.0,0.0,1.0,False
2021-09-20,ETH,3329.670654296875,3343.325439453125,2940.839111328125,2958.993408203125,27371684581,2,2.0,0.0,0.0,1.0,False
2021-09-21,ETH,2977.310546875,3101.697509765625,2676.407470703125,2764.43115234375,30405062665,0,2.0,0.0,0.0,1.0,True
2021-09-22,ETH,2763.209228515625,3089.0830078125,2741.440673828125,3077.867919921875,23742102645,0,2.0,0.0,0.0,1.0,True
2021-09-23,ETH,3077.974365234375,3173.544677734375,3038.097900390625,3155.523681640625,18516291047,0,2.0,0.0,0.0,1.0,True
2021-09-24,ETH,3154.56201171875,3159.64404296875,2747.337646484375,2931.669189453125,25595422789,1,2.0,0.0,0.0,1.0,False
2021-09-25,ETH,2930.884765625,2968.99462890625,2818.970458984375,2925.565673828125,18932786754,0,2.0,0.0,0.0,1.0,True
2021-09-26,ETH,2926.343017578125,3114.857421875,2744.5830078125,3062.265380859375,21172766310,0,2.0,0.0,0.0,1.0,True
2021-09-27,ETH,3065.837890625,3163.6650390625,2932.69287109375,2934.138916015625,19164053681,0,2.0,0.0,0.0,1.0,True
2021-09-28,ETH,2928.96337890625,2970.7705078125,2793.360595703125,2807.296630859375,16895079070,2,3.0,1.0,0.0,0.0,False
2021-09-29,ETH,2809.297607421875,2946.88134765625,2786.98828125,2853.143310546875,15763456158,3,2.6666666666666665,0.6666666666666666,0.0,0.3333333333333333,False
2021-09-30,ETH,2852.558837890625,3046.51953125,2840.28955078125,3001.678955078125,17661065099,0,2.6666666666666665,0.6666666666666666,0.0,0.3333333333333333,True
2021-10-01,ETH,3001.12939453125,3329.853515625,2978.654296875,3307.51611328125,22307625573,0,2.6666666666666665,0.6666666666666666,0.0,0.3333333333333333,True
2021-10-02,ETH,3308.870361328125,3464.83740234375,3260.027587890625,3391.6943359375,19202671704,1,2.0,0.0,0.0,1.0,False
2021-10-03,ETH,3390.767578125,3484.605712890625,3348.1201171875,3418.358642578125,15516566862,0,2.0,0.0,0.0,1.0,True
2021-10-04,ETH,3418.7763671875,3434.775390625,3283.44873046875,3380.089111328125,17747154101,0,2.0,0.0,0.0,1.0,True
2021-10-05,ETH,3381.784423828125,3541.45166015625,3365.817626953125,3518.5185546875,16632591670,0,2.0,0.0,0.0,1.0,True
2021-10-06,ETH,3516.5703125,3622.55126953125,3354.4697265625,3580.56201171875,21855226591,1,2.0,0.0,0.0,1.0,False
2021-10-07,ETH,3576.814453125,3650.01318359375,3479.9091796875,3587.974853515625,19090322927,2,3.0,1.0,0.0,0.0,False
2021-10-08,ETH,3587.832763671875,3667.95751953125,3547.828125,3563.75927734375,16222029488,0,3.0,1.0,0.0,0.0,True
2021-10-09,ETH,3559.997802734375,3628.2373046875,3544.640380859375,3575.716796875,12707036942,0,3.0,1.0,0.0,0.0,True
2021-10-10,ETH,3575.0205078125,3603.244873046875,3414.970947265625,3425.852783203125,16171746693,1,3.0,1.0,0.0,0.0,False
2021-10-11,ETH,3419.726806640625,3622.28955078125,3385.76171875,3545.35400390625,18579189588,1,2.0,0.0,0.0,1.0,False
2021-10-12,ETH,3546.477783203125,3546.477783203125,3407.338134765625,3492.5732421875,18109578443,0,2.0,0.0,0.0,1.0,True
2021-10-13,ETH,3492.753662109375,3607.74169921875,3417.60205078125,3606.20166015625,16211275589,1,2.0,0.0,0.0,1.0,False
2021-10-14,ETH,3604.958984375,3819.258544921875,3590.275146484375,3786.01416015625,19443499909,0,2.0,0.0,0.0,1.0,True
2021-10-15,ETH,3790.154296875,3895.46630859375,3735.363525390625,3862.634765625,20966841512,0,2.0,0.0,0.0,1.0,True
2021-10-16,ETH,3865.66650390625,3962.453125,3805.885986328125,3830.382080078125,16578095629,1,1.0,0.0,1.0,0.0,False
2021-10-17,ETH,3829.85888671875,3914.89794921875,3660.723388671875,3847.1044921875,15908090346,0,1.0,0.0,1.0,0.0,True
2021-10-18,ETH,3847.72998046875,3888.209228515625,3686.75048828125,3748.76025390625,17386204158,1,3.0,1.0,0.0,0.0,False
2021-10-19,ETH,3747.162841796875,3883.9287109375,3736.7802734375,3877.65087890625,15998757133,2,3.0,1.0,0.0,0.0,False
2021-10-20,ETH,3877.73095703125,4167.47216796875,3833.2880859375,4155.9921875,20338319988,2,3.0,1.0,0.0,0.0,False
2021-10-21,ETH,4161.71337890625,4366.08837890625,4032.48388671875,4054.32275390625,28220661820,3,2.6666666666666665,0.6666666666666666,0.0,0.3333333333333333,False
2021-10-22,ETH,4055.6865234375,4162.9755859375,3908.34033203125,3970.181884765625,19432937968,1,2.0,0.0,0.0,1.0,False
2021-10-23,ETH,3971.3564453125,4171.66357421875,3944.6318359375,4171.66357421875,14781537792,0,2.0,0.0,0.0,1.0,True
2021-10-24,ETH,4171.85595703125,4185.7294921875,3967.120361328125,4087.903076171875,14978083638,0,2.0,0.0,0.0,1.0,True
2021-10-25,ETH,4084.42578125,4236.6669921875,4072.03466796875,4217.876953125,15995727040,2,3.0,1.0,0.0,0.0,False
2021-10-26,ETH,4217.337890625,4289.13134765625,4106.82373046875,4131.10205078125,17157714562,1,3.0,1.0,0.0,0.0,False
2021-10-27,ETH,4132.17333984375,4299.15283203125,3930.25732421875,3930.25732421875,26219530404,0,3.0,1.0,0.0,0.0,True
2021-10-28,ETH,3924.8154296875,4293.15087890625,3905.7060546875,4287.31884765625,25958154575,2,2.5,0.5,0.0,0.5,False
2021-10-29,ETH,4288.6865234375,4455.7353515625,4271.70751953125,4414.74658203125,22967641914,4,2.5,0.5,0.0,0.5,False
2021-10-30,ETH,4414.24365234375,4426.8486328125,4252.494140625,4325.650390625,14615490626,1,3.0,1.0,0.0,0.0,False
2021-10-31,ETH,4322.744140625,4394.44970703125,4179.01611328125,4288.07421875,17498160238,0,3.0,1.0,0.0,0.0,True
2021-11-01,ETH,4288.21728515625,4377.322265625,4160.966796875,4324.626953125,17985288261,1,2.0,0.0,0.0,1.0,False
2021-11-02,ETH,4322.5009765625,4599.9482421875,4288.6865234375,4584.798828125,20794448222,1,3.0,1.0,0.0,0.0,False
2021-11-03,ETH,4589.6845703125,4664.91015625,4462.97607421875,4607.19384765625,21220463155,2,2.5,0.5,0.0,0.5,False
2021-11-04,ETH,4604.6787109375,4606.51611328125,4426.62255859375,4537.32421875,18415244464,3,3.0,1.0,0.0,0.0,False
2021-11-05,ETH,4537.42333984375,4570.89599609375,4447.4873046875,4486.2431640625,15086003586,2,3.0,1.0,0.0,0.0,False
2021-11-06,ETH,4482.64794921875,4530.9970703125,4334.9736328125,4521.5810546875,14429076700,1,2.0,0.0,0.0,1.0,False
2021-11-07,ETH,4523.98193359375,4640.921875,4510.984375,4620.5546875,13541376033,1,3.0,1.0,0.0,0.0,False
2021-11-08,ETH,4619.6494140625,4822.36328125,4619.6494140625,4812.08740234375,19290896267,1,2.0,0.0,0.0,1.0,False
2021-11-09,ETH,4810.0712890625,4837.58935546875,4718.0390625,4735.06884765625,20834172627,4,2.5,0.5,0.0,0.5,False
2021-11-10,ETH,4733.36279296875,4859.5029296875,4485.09326171875,4636.17431640625,22748160545,3,2.6666666666666665,0.6666666666666666,0.0,0.3333333333333333,False
2021-11-11,ETH,4635.45361328125,4778.05908203125,4580.990234375,4730.38427734375,17933201129,3,2.3333333333333335,0.3333333333333333,0.0,0.6666666666666666,False
2021-11-12,ETH,4724.306640625,4808.73876953125,4510.92041015625,4667.115234375,18316060208,2,3.0,1.0,0.0,0.0,False
2021-11-13,ETH,4666.71923828125,4702.115234375,4582.1806640625,4651.46044921875,14457436261,0,3.0,1.0,0.0,0.0,True
2021-11-14,ETH,4648.6328125,4689.8427734375,4516.935546875,4626.35888671875,12172962219,2,2.5,0.5,0.0,0.5,False
2021-11-15,ETH,4627.0908203125,4764.63623046875,4546.59912109375,4557.50390625,16275851299,1,2.0,0.0,0.0,1.0,False
2021-11-16,ETH,4570.47802734375,4891.70458984375,4144.3349609375,4216.365234375,27417502801,1,2.0,0.0,0.0,1.0,False
2021-11-17,ETH,4213.91064453125,4300.306640625,4107.1259765625,4287.59375,22183461850,2,2.5,0.5,0.0,0.5,False
2021-11-18,ETH,4287.80224609375,4343.55712890625,3959.227783203125,4000.65087890625,21383250893,4,2.0,0.25,0.25,0.5,False
2021-11-19,ETH,3995.7294921875,4311.7138671875,3982.91748046875,4298.306640625,20626269711,0,2.0,0.25,0.25,0.5,True
2021-11-20,ETH,4298.3505859375,4434.38818359375,4209.24267578125,4409.93115234375,15448261277,3,2.3333333333333335,0.3333333333333333,0.0,0.6666666666666666,False
2021-11-21,ETH,4412.1953125,4422.49169921875,4255.455078125,4269.73291015625,14094831413,1,3.0,1.0,0.0,0.0,False
2021-11-22,ETH,4266.50927734375,4302.02294921875,4033.572265625,4088.457763671875,19752218877,2,2.0,0.0,0.0,1.0,False
2021-11-23,ETH,4089.680419921875,4385.4833984375,4069.7666015625,4340.763671875,22133497059,7,2.2857142857142856,0.2857142857142857,0.0,0.7142857142857143,False
2021-11-24,ETH,4340.0361328125,4376.8759765625,4176.18359375,4239.9814453125,21838037128,2,1.5,0.0,0.5,0.5,False
2021-11-25,ETH,4271.39453125,4550.51806640625,4249.7744140625,4274.7431640625,18705358318,1,3.0,1.0,0.0,0.0,False
2021-11-26,ETH,4522.208984375,4550.84228515625,3933.506591796875,4030.908935546875,26281795488,1,2.0,0.0,0.0,1.0,False
2021-11-27,ETH,4042.9990234375,4187.68408203125,4033.513916015625,4096.912109375,16515693874,0,2.0,0.0,0.0,1.0,True
2021-11-28,ETH,4101.64892578125,4297.91650390625,3989.969970703125,4294.45361328125,15953126340,3,2.3333333333333335,0.3333333333333333,0.0,0.6666666666666666,False
2021-11-29,ETH,4296.94677734375,4460.8486328125,4284.5048828125,4445.10498046875,19086475837,2,2.5,0.5,0.0,0.5,False
2021-11-30,ETH,4447.76806640625,4753.26611328125,4358.07421875,4631.47900390625,28626354111,2,2.0,0.0,0.0,1.0,False
2021-12-01,ETH,4623.6796875,4780.732421875,4530.2724609375,4586.990234375,27634826695,5,2.6,0.6,0.0,0.4,False
2021-12-02,ETH,4586.3330078125,4628.919921875,4441.5078125,4511.30224609375,21502671027,2,2.0,0.0,0.0,1.0,False
2021-12-03,ETH,4514.35595703125,4647.2890625,4100.1455078125,4220.7060546875,25879591528,1,2.0,0.0,0.0,1.0,False
2021-12-04,ETH,4227.76220703125,4242.7255859375,3525.494140625,4119.58740234375,38478999182,2,2.0,0.0,0.0,1.0,False
2021-12-05,ETH,4119.62890625,4246.92333984375,4040.217529296875,4198.32275390625,25533062707,1,2.0,0.0,0.0,1.0,False
2021-12-06,ETH,4199.0,4375.5205078125,3930.806640625,4358.7373046875,28229518513,1,2.0,0.0,0.0,1.0,False
2021-12-07,ETH,4358.5869140625,4428.58935546875,4264.32373046875,4315.0615234375,22366213354,0,2.0,0.0,0.0,1.0,True
2021-12-08,ETH,4311.67431640625,4453.1123046875,4234.53759765625,4439.35791015625,18704315119,0,2.0,0.0,0.0,1.0,True
2021-12-09,ETH,4433.02490234375,4482.31396484375,4078.84423828125,4119.81591796875,22296131874,2,2.5,0.5,0.0,0.5,False
2021-12-10,ETH,4113.58837890625,4227.11181640625,3897.767578125,3908.49609375,28014595631,1,2.0,0.0,0.0,1.0,False
2021-12-11,ETH,3909.667724609375,4095.6484375,3846.054443359375,4084.452392578125,19131502454,0,2.0,0.0,0.0,1.0,True
2021-12-12,ETH,4084.811279296875,4173.60888671875,3993.055908203125,4134.453125,14057603914,0,2.0,0.0,0.0,1.0,True
2021-12-13,ETH,4136.35986328125,4145.955078125,3680.609130859375,3784.226806640625,23999841386,0,2.0,0.0,0.0,1.0,True
2021-12-14,ETH,3782.82275390625,3866.6337890625,3700.104736328125,3745.4404296875,23836759957,0,,,,,True
2021-12-15,ETH,3862.25146484375,4086.372802734375,3664.719970703125,4018.388671875,26411188833,2,3.0,1.0,0.0,0.0,False
2021-12-16,ETH,4020.4150390625,4110.36865234375,3956.05712890625,3962.4697265625,19825531254,0,3.0,1.0,0.0,0.0,True
2021-12-17,ETH,3959.012451171875,3992.79248046875,3711.424560546875,3879.486572265625,23143541098,1,2.0,0.0,0.0,1.0,False
2021-12-18,ETH,3880.29150390625,3993.829833984375,3774.614990234375,3960.860107421875,19530895889,0,2.0,0.0,0.0,1.0,True
2021-12-19,ETH,3960.872314453125,4018.658447265625,3894.398681640625,3922.592529296875,16167785597,0,2.0,0.0,0.0,1.0,True
2021-12-20,ETH,3923.69580078125,3980.0986328125,3759.4033203125,3933.844482421875,21589690675,0,2.0,0.0,0.0,1.0,True
2021-12-21,ETH,3938.4638671875,4058.8212890625,3918.837890625,4020.260009765625,16388555198,0,,,,,True
2021-12-22,ETH,4018.69580078125,4073.79150390625,3947.690185546875,3982.099609375,13921756199,0,,,,,True
2021-12-23,ETH,3981.961669921875,4149.02685546875,3897.234375,4108.015625,18007273742,1,2.0,0.0,0.0,1.0,False
2021-12-24,ETH,4111.34521484375,4134.1064453125,4029.064453125,4047.98291015625,12769090623,0,2.0,0.0,0.0,1.0,True
2021-12-25,ETH,4049.781982421875,4138.56494140625,4027.927001953125,4093.281005859375,10894785525,0,2.0,0.0,0.0,1.0,True
2021-12-26,ETH,4094.151611328125,4105.02392578125,4013.0263671875,4067.328125,11197244172,0,2.0,0.0,0.0,1.0,True
2021-12-27,ETH,4064.746337890625,4126.00146484375,4033.492431640625,4037.547607421875,11424360002,0,,,,,True
2021-12-28,ETH,4037.5380859375,4037.5380859375,3769.280029296875,3800.89306640625,17299472803,0,,,,,True
2021-12-29,ETH,3797.436279296875,3827.98193359375,3612.7958984375,3628.53173828125,15722555672,0,,,,,True
2021-12-30,ETH,3632.2197265625,3767.559814453125,3595.204833984375,3713.85205078125,12925377999,0,,,,,True
2021-12-31,ETH,3713.43017578125,3807.288818359375,3636.869873046875,3682.6328125,14157285268,2,3.0,1.0,0.0,0.0,False
2022-01-01,ETH,3683.047119140625,3769.91796875,3682.28662109375,3769.697021484375,9776191466,0,3.0,1.0,0.0,0.0,True
2022-01-02,ETH,3769.29833984375,3836.161865234375,3727.357421875,3829.56494140625,9881471548,0,3.0,1.0,0.0,0.0,True
2022-01-03,ETH,3829.53564453125,3836.19873046875,3698.047607421875,3761.38037109375,12080777893,1,3.0,1.0,0.0,0.0,False
2022-01-04,ETH,3761.361572265625,3876.78515625,3723.349853515625,3794.056640625,14030925983,1,3.0,1.0,0.0,0.0,False
2022-01-05,ETH,3794.26904296875,3842.059814453125,3456.745361328125,3550.386962890625,18061338502,2,2.5,0.5,0.0,0.5,False
2022-01-06,ETH,3549.708984375,3549.708984375,3335.376708984375,3418.408203125,24293791313,1,2.0,0.0,0.0,1.0,False
2022-01-07,ETH,3417.837890625,3420.4619140625,3117.38134765625,3193.21044921875,24494179209,1,3.0,1.0,0.0,0.0,False
2022-01-08,ETH,3193.50244140625,3240.304443359375,3020.880859375,3091.97265625,16037732700,0,3.0,1.0,0.0,0.0,True
2022-01-09,ETH,3091.6962890625,3206.790771484375,3075.911376953125,3157.75146484375,12334683863,0,3.0,1.0,0.0,0.0,True
2022-01-10,ETH,3157.570556640625,3177.21337890625,2947.68359375,3083.097900390625,19535744145,0,3.0,1.0,0.0,0.0,True
