date,coin,open,high,low,close,volume,tweet_count,avg_score,pct_positive,pct_negative,pct_neutral,sentiment_gap,vader_mean,vader_std,vader_pos_mean,vader_neg_mean,sentiment_7d_avg,sentiment_7d_std,sentiment_momentum,volume_7d_avg,price_return,price_7d_volatility,price_7d_momentum
2020-05-25,ETH,201.98265075683597,206.3614501953125,200.6675567626953,205.3197479248047,10415044124,0,3.0,1.0,0.0,0.0,True,,,,,2.4285714285714284,0.5345224838248481,0.0,0.42857142857142855,0.014574278854364353,0.028593246950884083,-0.04291017200657177
2020-05-26,ETH,205.2595672607422,205.75254821777344,200.2642822265625,201.90231323242188,10159741290,0,3.0,1.0,0.0,0.0,True,,,,,2.5714285714285716,0.5345224838248478,0.0,0.2857142857142857,-0.016644452016541522,0.028870120067412484,-0.05410511831951592
2020-05-27,ETH,201.89300537109372,208.86343383789065,201.7850646972656,208.86343383789065,10631034756,1,2.0,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,2.5714285714285716,0.5345224838248478,-1.0,0.2857142857142857,0.03447766642205541,0.03250951647309508,-0.005870185708371611
2020-05-28,ETH,208.88543701171875,220.2765045166016,206.2426605224609,219.8404235839844,12212469604,1,3.0,1.0,0.0,0.0,False,0.3612,0.0,0.091,0.0,2.7142857142857144,0.4879500364742654,1.0,0.42857142857142855,0.05255582341240994,0.02987764143241418,0.09984219331746114
2020-05-29,ETH,219.925048828125,224.2168731689453,218.2380523681641,220.6751251220703,12265816557,0,3.0,1.0,0.0,0.0,True,,,,,2.857142857142857,0.37796447300922537,0.0,0.42857142857142855,0.0037968519368642983,0.028308631031320405,0.06519278134261963
2020-05-30,ETH,220.7172088623047,243.94314575195312,218.7444610595703,242.34559631347656,15027397867,1,3.0,1.0,0.0,0.0,False,0.3612,0.0,0.122,0.0,2.857142857142857,0.37796447300922537,0.0,0.42857142857142855,0.0982007880562834,0.04379951862719554,0.16124629999160645
2020-05-31,ETH,242.35137939453125,244.04525756835935,230.0528259277344,230.9757080078125,12234904813,0,3.0,1.0,0.0,0.0,True,,,,,2.857142857142857,0.37796447300922537,0.0,0.42857142857142855,-0.046916009527802616,0.04742959005889553,0.14135154924662618
2020-06-01,ETH,230.8602600097656,248.2362823486328,230.4880523681641,246.99176025390625,13951727936,0,3.0,1.0,0.0,0.0,True,,,,,2.857142857142857,0.37796447300922537,0.0,0.42857142857142855,0.06934085140049451,0.050782692976927966,0.20296154047667803
2020-06-02,ETH,246.82818603515625,252.2220001220703,233.2252960205078,237.21905517578125,13782107567,1,3.0,1.0,0.0,0.0,False,0.555,0.0,0.101,0.0,2.857142857142857,0.37796447300922537,0.0,0.5714285714285714,-0.03956692752858926,0.05471533530674012,0.1749199470671945
2020-06-03,ETH,237.3952178955078,244.1793212890625,235.4644470214844,244.1793212890625,9861760817,0,3.0,1.0,0.0,0.0,True,,,,,3.0,0.0,0.0,0.42857142857142855,0.02934109196296908,0.05459440082604515,0.16908602335142242
2020-06-04,ETH,244.10528564453125,245.9289703369141,236.7653045654297,244.4263916015625,10170414304,0,3.0,1.0,0.0,0.0,True,,,,,3.0,0.0,0.0,0.2857142857142857,0.0010118396234197746,0.053538770310206193,0.11183551967723382
2020-06-05,ETH,244.3495941162109,247.3294982910156,240.6820526123047,241.22198486328125,9293963914,0,3.0,1.0,0.0,0.0,True,,,,,3.0,0.0,0.0,0.2857142857142857,-0.01310990485636565,0.05457645071029461,0.09310908843869514
2020-06-06,ETH,241.20135498046875,245.9810485839844,239.7245330810547,241.9313201904297,8114873845,0,,,,,True,,,,,3.0,0.0,,0.14285714285714285,0.0029405915366731428,0.04003316541288703,-0.0017094435770601546
2020-06-07,ETH,241.9080810546875,245.4352569580078,236.32525634765625,245.1672515869141,9544883157,0,,,,,True,,,,,3.0,0.0,,0.14285714285714285,0.013375413294720806,0.03421020377482063,0.061441714808474934
2020-06-08,ETH,245.17857360839844,246.64419555664065,241.5421905517578,246.30990600585935,8076783299,0,,,,,True,,,,,3.0,0.0,,0.14285714285714285,0.004660713906727398,0.021634642738562075,-0.0027606356072200633
2020-06-09,ETH,246.17501831054688,248.34243774414065,242.3385467529297,244.9114532470703,8446545788,0,,,,,True,,,,,3.0,0.0,,0.0,-0.005677614763718752,0.013687068719926063,0.03242740371589847
2020-06-10,ETH,244.8220672607422,248.65115356445312,242.8197479248047,247.4449462890625,8792990206,0,,,,,True,,,,,3.0,0.0,,0.0,0.01034452659686913,0.009084760272846317,0.013373880239981872
2020-06-11,ETH,247.5485382080078,249.8883056640625,229.94297790527344,231.70266723632807,12356528860,3,2.0,0.0,0.0,1.0,False,0.12673333333333334,0.21950857234589569,0.028333333333333335,0.0,2.5,0.7071067811865422,,0.42857142857142855,-0.0636193193226281,0.026441707123168737,-0.05205544410267804
2020-06-12,ETH,231.62545776367188,239.3546905517578,229.6450653076172,237.4932098388672,8868955009,0,2.0,0.0,0.0,1.0,True,,,,,2.0,0.0,0.0,0.42857142857142855,0.024991264328575902,0.02885715277474098,-0.015457857319793766
2020-06-13,ETH,237.54461669921875,239.19309997558597,235.88967895507807,238.90884399414065,7141624980,0,2.0,0.0,0.0,1.0,True,,,,,2.0,0.0,0.0,0.42857142857142855,0.005960735282637852,0.028963183763830974,-0.012493116616360322
2020-06-14,ETH,238.9681854248047,239.10145568847656,232.95819091796875,234.1147003173828,7439385176,0,2.0,0.0,0.0,1.0,True,,,,,2.0,0.0,0.0,0.42857142857142855,-0.020066832171668825,0.028873272144867932,-0.04508167872336344
2020-06-15,ETH,234.0583038330078,234.2378387451172,221.24176025390625,229.9289093017578,10536099884,0,,,,,True,,,,,2.0,0.0,,0.42857142857142855,-0.017879231889114333,0.028716499142127185,-0.06650563499346984
2020-06-16,ETH,229.7622985839844,236.3943023681641,228.4261474609375,234.41616821289065,7965648016,0,,,,,True,,,,,2.0,0.0,,0.42857142857142855,0.01951585350776308,0.030769237118368837,-0.04285338596881327
2020-06-17,ETH,234.49237060546875,235.9540557861328,229.34164428710935,233.0282745361328,7701391592,0,,,,,True,,,,,2.0,0.0,,0.42857142857142855,-0.005920639720965792,0.0299481213451412,-0.058262138585317036
2020-06-18,ETH,232.8986968994141,234.57064819335935,228.9514312744141,232.1011657714844,6713800872,1,1.0,0.0,1.0,0.0,False,-0.0516,0.0,0.037,0.043,1.75,0.49999999999999833,,0.14285714285714285,-0.003978524779853054,0.017383933781141975,0.0017198702971765734
2020-06-19,ETH,231.95497131347656,232.15411376953125,226.7951812744141,227.13829040527344,6946372590,0,1.0,0.0,1.0,0.0,True,,,,,1.5,0.5773502691896246,0.0,0.14285714285714285,-0.02138238017769012,0.015129343212665033,-0.0436009073296002
2020-06-20,ETH,226.9763641357422,231.4490203857422,226.640625,229.27426147460935,6252830566,0,1.0,0.0,1.0,0.0,True,,,,,1.25,0.4999999999999989,0.0,0.14285714285714285,0.009403835282570716,0.01563985347353926,-0.04032744187472437
2020-06-21,ETH,229.2161407470703,232.35894775390625,228.4929962158203,228.9898223876953,5600408178,0,1.0,0.0,1.0,0.0,True,,,,,1.0,0.0,0.0,0.14285714285714285,-0.001240606272525424,0.014333365491616472,-0.021890457637815386
2020-06-22,ETH,229.0033721923828,243.7760162353516,228.9347381591797,242.5331878662109,9079586552,0,,,,,True,,,,,1.0,0.0,,0.14285714285714285,0.05914396254513776,0.02593659847899708,0.054818154892873006
2020-06-23,ETH,242.5370178222656,244.86441040039065,239.75973510742188,244.14215087890625,6624530348,0,,,,,True,,,,,1.0,0.0,,0.14285714285714285,0.0066339911121067185,0.025429970394409987,0.04149023823810105
2020-06-24,ETH,244.18592834472656,248.50802612304688,232.8077392578125,235.7724609375,8815030025,0,,,,,True,,,,,1.0,0.0,,0.14285714285714285,-0.03428203573727662,0.029583431473698824,0.011776194999640222
2020-06-25,ETH,235.70285034179688,236.05340576171875,230.29660034179688,232.94448852539065,7010426122,0,,,,,True,,,,,1.0,0.0,,0.0,-0.011994498428122169,0.030007452925784682,0.003633427480224549
2020-06-26,ETH,232.8774871826172,233.9019317626953,229.25946044921875,229.6680450439453,7187490226,0,,,,,True,,,,,1.0,0.0,,0.0,-0.014065340211250388,0.02921908325685853,0.011137508493870074
2020-06-27,ETH,229.6314849853516,232.4934234619141,220.5645751953125,222.9597930908203,6918380955,0,,,,,True,,,,,1.0,0.0,,0.0,-0.029208468909296514,0.031156254319633314,-0.02754111317675456
2020-06-28,ETH,222.91448974609372,228.5982818603516,219.47267150878903,225.34716796875,6205925718,0,,,,,True,,,,,,0.0,,0.0,0.01070764753067932,0.03162905402419093,-0.015907494843932612
2020-06-29,ETH,225.36143493652344,229.90321350097656,222.25498962402344,228.1948699951172,6726164653,1,3.0,1.0,0.0,0.0,False,0.4574,0.0,0.115,0.0,3.0,0.0,,0.14285714285714285,0.012636955023823893,0.01906777440758006,-0.05911899314580893
2020-06-30,ETH,227.9684295654297,229.476806640625,224.815185546875,226.31500244140625,6094093001,1,3.0,1.0,0.0,0.0,False,0.6597,0.0,0.141,0.0,3.0,0.0,0.0,0.2857142857142857,-0.008237992176384878,0.017891383666225173,-0.07301954362785235
2020-07-01,ETH,226.13458251953125,232.7561187744141,224.8357391357422,231.1134185791016,6463737443,0,3.0,1.0,0.0,0.0,True,,,,,3.0,0.0,0.0,0.2857142857142857,0.021202377597294486,0.017959386098614406,-0.019760757214276392
2020-07-02,ETH,231.28890991210935,232.3968811035156,225.4619598388672,229.39219665527344,6212210566,1,3.0,1.0,0.0,0.0,False,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.42857142857142855,-0.007447520504911931,0.017647058469565862,-0.015249521002210886
2020-07-03,ETH,229.31895446777344,229.6293182373047,224.9139709472656,225.38706970214844,5109032700,0,3.0,1.0,0.0,0.0,True,,,,,3.0,0.0,0.0,0.42857142857142855,-0.017459734949675898,0.018073447918740427,-0.018639838820318833
2020-07-04,ETH,225.2884826660156,230.05413818359372,225.13331604003903,229.07411193847656,5228310135,0,3.0,1.0,0.0,0.0,True,,,,,3.0,0.0,0.0,0.42857142857142855,0.016358712330749814,0.014773711433871748,0.027423414611645436
2020-07-05,ETH,228.9761962890625,229.85671997070312,224.54449462890625,227.6645965576172,5292172429,0,3.0,1.0,0.0,0.0,True,,,,,3.0,0.0,0.0,0.42857142857142855,-0.006153097654430395,0.014865519541142036,0.01028381501199327
2020-07-06,ETH,227.6850128173828,242.13270568847656,227.02952575683597,241.51022338867188,8782917553,0,,,,,True,,,,,3.0,0.0,,0.2857142857142857,0.06081589777420948,0.027028202723417688,0.058350800760067933
2020-07-07,ETH,240.97259521484372,242.68185424804688,234.2186584472656,239.07553100585935,6441497597,0,,,,,True,,,,,3.0,0.0,,0.14285714285714285,-0.01008111519525312,0.02722600694350053,0.05638392694605754
2020-07-08,ETH,239.15997314453125,248.30886840820312,238.39837646484372,246.6700134277344,9892586411,1,2.0,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,2.8,0.44721359549995787,,0.2857142857142857,0.03176603807977707,0.028338383643677717,0.06731151719478534
2020-07-09,ETH,246.748291015625,247.2916717529297,239.89865112304688,243.01596069335935,8429099199,0,2.0,0.0,0.0,1.0,True,,,,,2.6,0.5477225575051661,0.0,0.14285714285714285,-0.014813526312332126,0.029204155257750393,0.05939070394168411
2020-07-10,ETH,242.86801147460935,242.8837890625,236.73052978515625,240.9849853515625,7281370522,0,2.0,0.0,0.0,1.0,True,,,,,2.4,0.5477225575051661,0.0,0.14285714285714285,-0.008357374289335473,0.028027653947132147,0.06920501548747615
2020-07-11,ETH,241.04478454589844,241.5274810791016,238.33123779296875,239.4581756591797,5643067316,0,2.0,0.0,0.0,1.0,True,,,,,2.2,0.44721359549995787,0.0,0.14285714285714285,-0.006335704650459517,0.028469662328954107,0.04533058595242756
2020-07-12,ETH,239.4596405029297,243.31114196777344,237.7702178955078,242.13169860839844,6596394718,1,3.0,1.0,0.0,0.0,False,0.0,0.0,0.0,0.0,2.2,0.44721359549995787,1.0,0.2857142857142857,0.011164884814891307,0.027914481963230105,0.06354568197923527
2020-07-13,ETH,242.18186950683597,244.31051635742188,238.2323760986328,239.6045837402344,7787751468,0,3.0,1.0,0.0,0.0,True,,,,,2.3333333333333335,0.5163977794943222,0.0,0.2857142857142857,-0.010436943542246224,0.01666599924498935,-0.00789051337744262
2020-07-14,ETH,239.97561645507807,242.0037841796875,237.7961883544922,240.21148681640625,7357458555,0,3.0,1.0,0.0,0.0,True,,,,,2.4285714285714284,0.5345224838248487,0.0,0.2857142857142857,0.0025329360010484248,0.016197507011716045,0.004751451584223743
2020-07-15,ETH,240.1436462402344,241.40269470214844,237.0961761474609,238.42352294921875,6189328448,0,3.0,1.0,0.0,0.0,True,,,,,2.5714285714285716,0.5345224838248486,0.0,0.14285714285714285,-0.007443290455772633,0.008781557305471222,-0.0334312645624093
2020-07-16,ETH,238.45091247558597,239.0062561035156,231.6211700439453,233.6408843994141,5832057567,1,3.0,1.0,0.0,0.0,False,0.0,0.0,0.0,0.0,2.7142857142857144,0.48795003647426627,0.0,0.2857142857142857,-0.020059424047782826,0.009926471620501254,-0.03857802700364543
2020-07-17,ETH,233.6913909912109,234.41506958007807,232.10997009277344,232.7730865478516,5859850529,1,3.0,1.0,0.0,0.0,False,-0.795,0.0,0.0,0.278,2.857142857142857,0.37796447300922675,0.0,0.42857142857142855,-0.0037142380015947607,0.009863489401251755,-0.034076391903549164
2020-07-18,ETH,232.85568237304688,236.54397583007807,232.32489013671875,235.4838104248047,5397402117,0,3.0,1.0,0.0,0.0,True,,,,,3.0,0.0,0.0,0.42857142857142855,0.01164534919888971,0.011613119826776958,-0.01659732528836977
2020-07-19,ETH,235.4582977294922,239.1606903076172,233.2797393798828,238.48751831054688,6251377305,1,2.0,0.0,0.0,1.0,False,0.3612,0.0,0.091,0.0,2.857142857142857,0.37796447300922675,-1.0,0.42857142857142855,0.01275547512299724,0.011932350011442027,-0.015050405703985636
2020-07-20,ETH,238.494873046875,239.5762481689453,234.85264587402344,236.15316772460935,5600686192,1,2.0,0.0,0.0,1.0,False,0.4738,0.0,0.099,0.0,2.7142857142857144,0.48795003647426627,0.0,0.5714285714285714,-0.00978814573808362,0.011859120375810396,-0.014404632673333473
2020-07-21,ETH,236.3025054931641,246.18626403808597,235.68096923828125,245.0167236328125,6806696015,1,2.0,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,2.5714285714285716,0.5345224838248486,0.0,0.7142857142857143,0.03753308072724826,0.019200092510250812,0.020004192472605986
2020-07-22,ETH,245.03726196289065,262.98504638671875,242.48434448242188,262.1906433105469,7702077383,1,2.0,0.0,0.0,1.0,False,0.5859,0.0,0.115,0.0,2.4285714285714284,0.5345224838248486,0.0,0.8571428571428571,0.07009284681918926,0.030948856105958836,0.09968446094301786
2020-07-23,ETH,262.3886413574219,277.5834655761719,261.0470886230469,274.6890563964844,10281309262,0,2.0,0.0,0.0,1.0,True,,,,,2.2857142857142856,0.48795003647426627,0.0,0.7142857142857143,0.047669180441096026,0.029029448382080922,0.17568916545829172
2020-07-24,ETH,274.7226867675781,286.1928405761719,269.2397766113281,279.2154235839844,9466060358,0,2.0,0.0,0.0,1.0,True,,,,,2.142857142857143,0.37796447300922675,0.0,0.5714285714285714,0.01647814895460087,0.02676106273649527,0.19951764065552968
2020-07-25,ETH,279.0263671875,306.7409973144531,279.0263671875,304.0567626953125,10785021813,0,2.0,0.0,0.0,1.0,True,,,,,2.0,0.0,0.0,0.5714285714285714,0.08896836282346765,0.03441140563531265,0.2912002831396543
2020-07-26,ETH,303.6923828125,316.3863220214844,300.267822265625,309.64361572265625,12003973026,1,2.0,0.0,0.0,1.0,False,0.0258,0.0,0.084,0.0,2.0,0.0,0.0,0.5714285714285714,0.018374375158832335,0.03379328311686239,0.29836403144358004
2020-07-27,ETH,309.6579284667969,330.7012023925781,309.6579284667969,321.5140991210937,15644257058,1,3.0,1.0,0.0,0.0,False,0.9019,0.0,0.214,0.0,2.142857142857143,0.37796447300922675,1.0,0.5714285714285714,0.03833595396673606,0.02643141384957765,0.36146426583626523
2020-07-28,ETH,321.8297424316406,325.9059753417969,307.7213439941406,316.6572570800781,12357108065,1,3.0,1.0,0.0,0.0,False,0.4404,0.0,0.225,0.0,2.2857142857142856,0.48795003647426627,0.0,0.5714285714285714,-0.015106155699835422,0.035094511343331386,0.29239038211378476
2020-07-29,ETH,316.55535888671875,324.3807983398437,313.1095886230469,318.1908874511719,10878845706,1,3.0,1.0,0.0,0.0,False,0.0,0.0,0.0,0.0,2.4285714285714284,0.5345224838248486,0.0,0.5714285714285714,0.004843187189946141,0.03373628262481453,0.21358597482175035
2020-07-30,ETH,318.1449890136719,338.6311950683594,315.7510986328125,334.5866394042969,11827689045,3,3.0,1.0,0.0,0.0,False,0.5732666666666667,0.19025720310498978,0.13433333333333333,0.033,2.5714285714285716,0.5345224838248486,0.0,1.0,0.05152803741320544,0.03413077020523527,0.21805594949278473
2020-07-31,ETH,334.6337280273437,348.6113586425781,329.3409423828125,345.5546569824219,12030600492,1,3.0,1.0,0.0,0.0,False,0.8619,0.0,0.285,0.0,2.7142857142857144,0.48795003647426627,0.0,1.1428571428571428,0.032780799608892464,0.03368239220364524,0.23759157910015505
2020-08-01,ETH,345.7986145019531,388.8479614257813,343.5874328613281,385.19970703125,14045259477,1,3.0,1.0,0.0,0.0,False,-0.3182,0.0,0.054,0.117,2.857142857142857,0.37796447300922675,0.0,1.2857142857142858,0.11472873899322056,0.041517745775894066,0.26686775066815005
2020-08-02,ETH,385.54986572265625,411.2283020019531,357.1436462402344,370.6717224121094,18909744275,0,3.0,1.0,0.0,0.0,True,,,,,3.0,0.0,0.0,1.1428571428571428,-0.037715461237258996,0.04985278174353075,0.19709144187269545
2020-08-03,ETH,371.13385009765625,396.5069885253906,369.3363342285156,386.295166015625,12834648062,0,3.0,1.0,0.0,0.0,True,,,,,3.0,0.0,0.0,1.0,0.042149003171452204,0.05001713046871307,0.20148748397541483
2020-08-04,ETH,386.1564636230469,400.70062255859375,382.985107421875,389.87548828125,14086704221,1,2.0,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,2.857142857142857,0.37796447300922675,-1.0,1.0,0.009268358966418422,0.04732438195441045,0.23122233760351185
2020-08-05,ETH,389.7108154296875,406.303955078125,386.2184753417969,401.590576171875,12875466638,0,2.0,0.0,0.0,1.0,True,,,,,2.7142857142857144,0.48795003647426627,0.0,0.8571428571428571,0.030048280137513927,0.045933569743302496,0.2621058364957145
2020-08-06,ETH,401.5838623046875,403.4886779785156,392.6001892089844,394.9619445800781,11304626458,1,2.0,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,2.5714285714285716,0.5345224838248486,0.0,0.5714285714285714,-0.016505944076137702,0.04887877730761906,0.18044744788158407
2020-08-07,ETH,395.2268676757813,398.2490234375,367.9355163574219,379.5128479003906,12751687084,0,2.0,0.0,0.0,1.0,True,,,,,2.4285714285714284,0.5345224838248486,0.0,0.42857142857142855,-0.03911540565284821,0.0542241612475057,0.09827154758819012
2020-08-08,ETH,379.5515747070313,393.98736572265625,377.3497314453125,393.98736572265625,9342060531,1,2.0,0.0,0.0,1.0,False,0.2023,0.0,0.114,0.0,2.2857142857142856,0.48795003647426627,0.0,0.42857142857142855,0.038139730716217235,0.034991235916451854,0.02281325382911925
2020-08-09,ETH,395.3052368164063,399.7370910644531,385.8307189941406,391.1204528808594,9451065592,0,2.0,0.0,0.0,1.0,True,,,,,2.142857142857143,0.37796447300922675,0.0,0.42857142857142855,-0.007276661870967205,0.030594119368312227,0.055166685863388576
2020-08-10,ETH,391.04150390625,399.3759460449219,391.04150390625,395.8875732421875,11685827893,0,2.0,0.0,0.0,1.0,True,,,,,2.0,0.0,0.0,0.42857142857142855,0.01218836889304864,0.02691099455655397,0.02483180756700043
2020-08-11,ETH,395.8947143554688,398.4789123535156,370.8606262207031,380.3840637207031,12792218737,0,2.0,0.0,0.0,1.0,True,,,,,2.0,0.0,0.0,0.2857142857142857,-0.039161394722536436,0.031166102104971633,-0.02434475838014194
2020-08-12,ETH,380.0638122558594,391.3123168945313,367.9236145019531,391.024169921875,12408772745,1,2.0,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.42857142857142855,0.027972008335723553,0.03080587328718128,-0.026311389950240627
2020-08-13,ETH,390.8381042480469,432.9046020507813,379.71087646484375,428.7417907714844,18480303526,1,2.0,0.0,0.0,1.0,False,-0.1926,0.0,0.0,0.045,2.0,0.0,0.0,0.42857142857142855,0.09645854080361627,0.047731302274574075,0.08552683785097526
2020-08-14,ETH,428.6772766113281,444.5777587890625,423.3458557128906,437.3978271484375,15064589987,0,2.0,0.0,0.0,1.0,True,,,,,2.0,0.0,0.0,0.42857142857142855,0.020189392691058572,0.04189930364563617,0.1525244259009637
2020-08-15,ETH,437.56298828125,441.7546081542969,429.8746032714844,433.35491943359375,12416067894,1,3.0,1.0,0.0,0.0,False,0.1007,0.0,0.084,0.071,2.142857142857143,0.37796447300922675,1.0,0.42857142857142855,-0.009243090532024323,0.04253213103546016,0.0999208531439304
2020-08-16,ETH,433.3505859375,436.2658386230469,415.0862426757813,433.78662109375,12168816874,0,3.0,1.0,0.0,0.0,True,,,,,2.2857142857142856,0.48795003647426627,0.0,0.42857142857142855,0.0009961849763249209,0.041938699631594925,0.10908702906898937
2020-08-17,ETH,433.9737548828125,442.7349853515625,422.6472778320313,429.53125,13227089410,1,2.0,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,2.2857142857142856,0.48795003647426627,-1.0,0.5714285714285714,-0.009809825584340293,0.0430489503683053,0.08498290684469323
2020-08-18,ETH,429.6696166992188,432.5802917480469,419.6741027832031,423.6693115234375,11978984079,0,2.0,0.0,0.0,1.0,True,,,,,2.2857142857142856,0.48795003647426627,0.0,0.5714285714285714,-0.013647292197162653,0.038819612859429746,0.11379353640460743
2020-08-19,ETH,423.7385864257813,427.024658203125,396.6783447265625,406.4637756347656,13137391167,0,2.0,0.0,0.0,1.0,True,,,,,2.2857142857142856,0.48795003647426627,0.0,0.42857142857142855,-0.04061076745635395,0.04368300415280262,0.03948504184786161
2020-08-20,ETH,406.7589111328125,418.73443603515625,404.0260925292969,416.4397888183594,10043032427,0,2.0,0.0,0.0,1.0,True,,,,,2.2857142857142856,0.48795003647426627,0.0,0.2857142857142857,0.024543424978067163,0.02205845771620376,-0.02869326531241234
2020-08-21,ETH,416.1487731933594,418.6379699707031,387.4411315917969,389.1263427734375,11781796374,0,,,,,True,,,,,2.3333333333333335,0.516397779494322,,0.2857142857142857,-0.06558798361324525,0.029116269648146762,-0.11036059481525118
2020-08-22,ETH,389.0310974121094,396.4665832519531,382.8146362304688,395.8351440429688,10131847985,0,,,,,True,,,,,2.2,0.4472135954999574,,0.14285714285714285,0.017240676181713654,0.0317697891926708,-0.086579784163208
2020-08-23,ETH,395.5628356933594,396.4904174804688,385.039794921875,391.3844909667969,8137303970,0,,,,,True,,,,,2.0,0.0,,0.14285714285714285,-0.011243703706330876,0.031241345028494148,-0.09774881950033487
2020-08-24,ETH,391.6789855957031,409.3885803222656,389.3146057128906,408.1441955566406,10328860398,1,2.0,0.0,0.0,1.0,False,0.4019,0.0,0.101,0.036,2.0,0.0,,0.14285714285714285,0.04282158587440188,0.0380532854659268,-0.04979161456438708
2020-08-25,ETH,408.0716857910156,408.5279235839844,374.3553771972656,384.00103759765625,12428442042,0,2.0,0.0,0.0,1.0,True,,,,,2.0,0.0,0.0,0.14285714285714285,-0.05915350070348824,0.043013558556596256,-0.0936302744778501
2020-08-26,ETH,383.9774475097656,391.8732604980469,378.7058410644531,386.4661254882813,9967343483,0,2.0,0.0,0.0,1.0,True,,,,,2.0,0.0,0.0,0.14285714285714285,0.006419482369232288,0.04165950834280097,-0.04919909557808544
2020-08-27,ETH,386.60986328125,395.3491821289063,374.8664855957031,382.6326293945313,10457777652,0,2.0,0.0,0.0,1.0,True,,,,,2.0,0.0,0.0,0.14285714285714285,-0.00991935862142268,0.03936312457589963,-0.0811813864370532
2020-08-28,ETH,382.6295776367188,397.7576293945313,381.2738342285156,395.8746643066406,9120674421,0,,,,,True,,,,,2.0,0.0,,0.14285714285714285,0.034607699121382396,0.0342348221021864,0.01734223770384058
2020-08-29,ETH,395.6875915527344,405.6163635253906,393.0374145507813,399.9214782714844,8777703481,0,,,,,True,,,,,2.0,0.0,,0.14285714285714285,0.010222462637086371,0.03384773128609164,0.010323323459303424
2020-08-30,ETH,399.61669921875,428.6639709472656,399.6083679199219,428.3957214355469,11211948040,0,,,,,True,,,,,2.0,0.0,,0.14285714285714285,0.07119958469630605,0.0418767916505762,0.09456488778419647
2020-08-31,ETH,428.5090026855469,438.5603332519531,419.7701721191406,435.0797424316406,12774741797,1,3.0,1.0,0.0,0.0,False,0.6908,0.0,0.125,0.0,2.25,0.49999999999999944,,0.14285714285714285,0.015602445733341463,0.03994584573887105,0.06599517319672876
2020-09-01,ETH,434.87445068359375,487.2118835449219,432.0791931152344,477.0519104003906,18862763756,0,3.0,1.0,0.0,0.0,True,,,,,2.5,0.5773502691896255,0.0,0.14285714285714285,0.09647005795804109,0.03841544936798328,0.24231932649158638
2020-09-02,ETH,477.00787353515625,480.33099365234375,424.46002197265625,440.0404968261719,19691854014,2,2.5,0.5,0.0,0.5,False,0.614,0.24550747442796927,0.20700000000000002,0.0,2.625,0.47871355387816894,-0.5,0.42857142857142855,-0.07758361882075893,0.056590738655892814,0.1386263059154329
2020-09-03,ETH,440.239990234375,449.532470703125,381.1296997070313,385.67193603515625,19622845896,1,3.0,1.0,0.0,0.0,False,0.8176,0.0,0.353,0.099,2.875,0.25000000000000044,0.5,0.5714285714285714,-0.123553539238214,0.07863661367652107,0.007943145479867297
2020-09-04,ETH,384.671630859375,402.4117431640625,371.6366882324219,388.24114990234375,16747106257,0,3.0,1.0,0.0,0.0,True,,,,,2.9,0.22360679774997944,0.0,0.5714285714285714,0.006661656260499305,0.07751636726522525,-0.019282654568628876
2020-09-05,ETH,388.0383911132813,394.1722717285156,316.7743530273437,335.26007080078125,29880047640,0,3.0,1.0,0.0,0.0,True,,,,,2.9166666666666665,0.20412414523193195,0.0,0.5714285714285714,-0.13646435756459385,0.09260649067418911,-0.1616852581916296
2020-09-06,ETH,335.3345642089844,359.7640380859375,319.0419006347656,353.3622741699219,27643678917,0,3.0,1.0,0.0,0.0,True,,,,,2.9285714285714284,0.18898223650461407,0.0,0.5714285714285714,0.053994510368928994,0.08993851184208765,-0.17514985213715295
2020-09-07,ETH,353.45025634765625,358.2118835449219,326.2543640136719,352.6734924316406,21763614732,0,,,,,True,,,,,2.9166666666666665,0.20412414523193195,,0.42857142857142855,-0.0019492226211732522,0.08890366674456474,-0.18940493422983862
2020-09-08,ETH,353.2022705078125,355.5628662109375,328.8167724609375,337.60211181640625,17991403432,0,,,,,True,,,,,2.9,0.22360679774997944,,0.42857142857142855,-0.04273465666874776,0.07061532219913308,-0.29231577432934686
2020-09-09,ETH,337.8249206542969,359.1644897460937,332.1650085449219,351.1100158691406,14547933520,1,3.0,1.0,0.0,0.0,False,0.4767,0.0,0.105,0.033,3.0,0.0,,0.2857142857142857,0.04001131385125989,0.07564345793923817,-0.20209612887552308
2020-09-10,ETH,351.4293212890625,377.3935852050781,351.1117553710937,368.1018981933594,31421134556,0,3.0,1.0,0.0,0.0,True,,,,,3.0,0.0,0.0,0.14285714285714285,0.04839475251697656,0.06734023099703967,-0.045556951906905785
2020-09-11,ETH,368.1184997558594,376.6304016113281,355.58258056640625,374.6955871582031,27296269329,0,3.0,1.0,0.0,0.0,True,,,,,3.0,0.0,0.0,0.14285714285714285,0.01791267308646205,0.0677861659156003,-0.03488955961403839
